Date,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6
2023-07-29 12:31:33.049376,3.6240040376354767,3.2373086731760328,4.006609468290382,3.538601883768066,2.153502332369328,2.3202426669077294
2023/07/30 12:31:33.049376,"2,6984690293782156",3.4901063923696434,4.523701207045752,4.456183279932953,4.929998512237653,4.719572267630873
2023-07-31 12:31:33.049376,3.0962825352876058,4.253892329991602,2.010991122105602,3.7462831904511704,3.222044182573053,3.187573740802884
2023-08-01 12:31:33.049376,3.499600618017843,3.3756422909072574,2.317397666795661,2.8120382287615677,2.185489345376319,3.0865352538386985
2023-08-02 12:31:33.049376,4.569118341357349,2.41888737799046,4.7387148939167485,3.9336417797153898,2.099101776756472,4.948141967803731
2023-08-03 12:31:33.049376,4.143318372304214,3.6722460338671676,"4,2614797450700825","2,0887700788671255",4.390965640027659,3.15884474426097
2023-08-04 12:31:33.049376,3.756169911425612,3.89303796125797,3.9664347274793244,2.7729819637798188,3.724446906179272,4.335756110668409
2023-08-05 12:31:33.049376,2.221060434264187,4.532374974225474,4.834748495794855,4.426707071872787,2.551432681007643,3.958844594958652
2023-08-06 12:31:33.049376,2.0120565322603583,3.4595837358526866,2.627534353151039,2.7290712285368666,3.5657461627636757,"4,302785373024436"
2023-08-07 12:31:33.049376,4.335311573479294,4.11411437660977,4.435543440022604,2.897770574896018,2.8695835526730207,3.425738724947504
2023/08/08 12:31:33.049376,4.8271582304443665,3.4535355597159816,4.343180976784153,3.0385577306065947,3.058064467955908,2.0123404264472478
2023-08-09 12:31:33.049376,3.5196856452183507,2.9632404021636742,3.4393570285618225,3.930207182935011,4.912864963214343,4.206519956484813
2023-08-10 12:31:33.049376,"3,8554810082848476",3.1980723319891395,4.613621638157873,2.4043887208698687,2.6137714364510063,2.454271634483332
2023-08-11 12:31:33.049376,4.143857101098414,"3,7041054540811893",3.1132715978474876,3.672304203015183,4.56799707985328,4.820979989588991
2023-08-12 12:31:33.049376,,4.92702768370173,3.7810824499620326,4.982822712436246,2.1633280614513195,4.10923001024678
2023/08/13 12:31:33.049376,4.337881543419651,2.0689645174049485,2.4516275348539667,4.885851325902263,2.7237670512094514,3.4612008186390772
2023-08-14 12:31:33.049376,3.744585036674568,2.701609477003596,4.2522512481499835,4.863280279700245,4.207568871453175,4.793127626931971
2023-08-15 12:31:33.049376,3.1105991596976836,2.6152533310551904,3.8230810961724826,4.513480771617553,3.0012616742440343,2.6989223319526086
2023-08-16 12:31:33.049376,"4,322393474809671",3.979585032521062,3.8972992169003704,2.6900256065571333,2.873251783856934,4.905378095732152
2023/08/17 12:31:33.049376,4.346156940739283,4.8608880108386,4.718364790329558,2.984775436064391,4.44305299860593,4.418700256678264
2023-08-18 12:31:33.049376,4.6803829910347154,2.0296277157425866,3.2191886743840024,4.835800263241258,"3,166070416459368",4.089206039536212
2023/08/19 12:31:33.049376,4.840413486839834,4.367892334108467,4.763081276207506,3.3470225174887673,3.6211088035046326,4.003416982540699
2023-08-20 12:31:33.049376,4.403885251220199,4.031725988713932,3.467241825640598,3.506411050122857,3.6449961362281584,3.920449940011242
2023-08-21 12:31:33.049376,4.474155051184006,4.310276493048449,2.894140270138385,3.7661043324025893,2.1795946087024936,4.962808493693891
2023-08-22 12:31:33.049376,"2,9087400276248503",2.9331766185230332,4.865948298239665,2.7285531743283604,3.8620122073591423,2.5462918677636153
2023-08-23 12:31:33.049376,4.72203766111879,4.893058060314631,4.44390502732848,3.9608376711934783,3.519899655935048,4.259416161132389
2023-08-24 12:31:33.049376,2.142598527952309,2.285836593982218,3.107499734211258,4.188239880316442,2.7134787011154633,2.418524516344562
2023-08-25 12:31:33.049376,2.0320239079760114,2.6626128731334653,2.4533972958372834,3.1905361859629653,2.0838347093622285,3.597806013203039
2023-08-26 12:31:33.049376,4.97538493457453,3.091379600681634,3.496213856054542,4.323743688598671,2.3509733825935393,2.923581732844439
2023-08-27 12:31:33.049376,3.7336805860098377,3.5026687853240315,"4,01158396104161",2.2095396123780886,3.3213803976561187,4.380995566972972
2023-08-28 12:31:33.049376,3.213371371310884,"4,510067615656532",3.521501470817782,2.9768061788339186,2.5558185733087138,2.3936648071677253
2023-08-29 12:31:33.049376,2.6163210713232226,3.0144952248534604,2.5640704057193835,2.063159324658665,4.163289546179908,4.086945059544159
2023-08-30 12:31:33.049376,,3.902510897696078,3.724325961626531,4.4977177920430895,2.88700759175157,3.629191107776374
2023/08/31 12:31:33.049376,4.531801302703441,4.158790937278182,"3,5429769014160666",2.3711455882405774,2.7521645401661012,2.538912708215217
2023-09-01 12:31:33.049376,4.431435478850844,2.8881390109879574,3.8519462816677033,3.7044440096689972,3.164694467803694,2.5501698115415166
2023/09/02 12:31:33.049376,3.1271481419651725,2.364251571215479,3.3306337342498353,3.8676244362360324,2.32651565132877,3.449667697347419
2023-09-03 12:31:33.049376,3.7407004707858142,3.5937717892971124,3.366871079884699,2.3982543545150645,3.9224149886133315,4.927536564447399
2023-09-04 12:31:33.049376,3.357145982173911,3.5870197114774705,4.382541161869914,4.078747790702173,2.5947871058833365,4.727630727489669
2023-09-05 12:31:33.049376,2.363793593567208,2.7061343587083946,3.3416516939129606,4.5883463547908985,4.217297739491331,3.534186983802953
2023-09-06 12:31:33.049376,2.7670381984892365,3.306920899135732,2.0630490289880017,4.885678776520094,4.215259956890474,2.217356729858989
2023/09/07 12:31:33.049376,4.195574215842238,3.6400128228119355,2.9185209075600853,3.0906485999419115,4.7088112299824445,3.048768425183662
2023-09-08 12:31:33.049376,4.5437398703607474,4.296101348326165,4.9669914806085975,3.2652920630997877,2.3987123445046303,3.205959474649443
2023-09-09 12:31:33.049376,2.470837636861859,4.371610580540777,2.6417354436843024,3.823930684763244,2.3276051140122704,2.8757678323801423
2023-09-10 12:31:33.049376,3.6348097067738587,3.624595969339801,3.409005111954076,"4,151465066383192",4.938144569141378,3.1432103419897537
2023/09/11 12:31:33.049376,"2,5715081037780005",3.4088291200453615,2.338824688070022,3.419347435244682,2.0016884785987132,4.735561930285856
2023-09-12 12:31:33.049376,4.000096166337368,4.111615321389969,3.5302628171779946,2.3122881222557363,2.0467824600290614,2.7762919332559854
2023-09-13 12:31:33.049376,4.9795638050770945,3.601016853992414,4.249748139212977,2.4206269757618863,3.179767954355203,4.480683293262495
2023-09-14 12:31:33.049376,"2,002992869664804",4.437688285698361,4.506145769912678,3.7987187111953897,2.057823683288028,2.463843688217983
2023-09-15 12:31:33.049376,3.432236473382223,2.960142724055638,3.542452147964893,2.684815586615705,2.7985064807809255,4.746813544139407
2023-09-16 12:31:33.049376,4.266575279431634,2.4702237474264166,3.194725770172042,3.265685385206352,4.554788645369212,3.889038853192524
2023/09/17 12:31:33.049376,"3,4687256945395757",4.110423207436317,4.922089318141561,2.945042451496169,2.0833615386621847,4.184961863125133
2023-09-18 12:31:33.049376,2.293595049524287,4.48337727684942,4.68587715416813,2.897813356493473,3.8910454262978336,2.7760049442931365
2023-09-19 12:31:33.049376,"4,8610329722765755",2.6583968140865535,3.460535303290486,2.526306191414116,2.412039789601527,4.2617485538794835
2023-09-20 12:31:33.049376,4.431237343845799,2.6788955316456917,4.423861469440142,4.110602122275879,3.6606659627658265,4.933358988232179
2023-09-21 12:31:33.049376,2.1154342114464852,3.5783583450014023,4.881866140053914,2.0855766818231154,2.8047854021766243,3.640763745274497
2023-09-22 12:31:33.049376,3.1953177960929966,4.502447436867612,4.518348118105674,4.129252638380576,4.991241152347228,2.7070149874897362
2023-09-23 12:31:33.049376,2.7041685865145424,3.9162795194564,4.237493509009523,2.8411415441391825,2.7385805489310955,2.3641783639372127
2023-09-24 12:31:33.049376,3.927651973113546,3.4928180008803413,4.200280800138735,4.109940679215717,2.791034262542004,2.1191177406252955
2023-09-25 12:31:33.049376,2.7851058253157674,3.3732563160439266,3.4348889742054833,3.289288255684009,2.8759917704142577,2.4206506119382705
2023/09/26 12:31:33.049376,3.1475130659099335,4.348753438600234,4.067360150405192,4.648523735598978,4.15816502726191,2.78424676529287
2023-09-27 12:31:33.049376,"4,80437127228868",2.948740619229687,4.995890463092044,3.2765497453304815,4.248823802102627,3.8166560928720497
2023-09-28 12:31:33.049376,3.2857718485926872,4.8535361912708455,4.708396192863861,3.1701874533132957,4.00831463168012,3.4990238669151994
2023-09-29 12:31:33.049376,4.777710915371508,"4,093339033795171",2.7667435148311594,4.6606312766444855,4.216820604598263,4.91867417734808
2023/09/30 12:31:33.049376,3.2270044100312107,4.645217271361059,2.8103781030580155,"2,170642092298785",4.813895061891015,"3,017337695476222"
2023-10-01 12:31:33.049376,3.4677310059799753,3.4143493446844486,4.2584328297998955,2.702785700536997,2.2417350905968747,4.298978039187345
2023/10/02 12:31:33.049376,3.3132400278009855,2.8334892566139227,4.294375153098159,4.641231625060268,3.7734669699563095,2.014194298920852
2023-10-03 12:31:33.049376,4.987795770505811,"4,21249922102726",2.4178938144131483,2.772089890250853,3.385698338183044,2.4737347166434573
2023-10-04 12:31:33.049376,4.533355743350738,3.3280329405271996,3.4296128565689474,2.1445036286072137,4.340322807074767,2.5047779983292755
2023-10-05 12:31:33.049376,2.816724955181746,3.29130713960451,4.6207063534262485,4.0010264963213515,2.2083074360243726,3.5955940524558976
2023/10/06 12:31:33.049376,2.5652405657468202,"3,7834116766098402",3.1628727596684403,4.957284672183484,2.5494415161290753,4.832348063280011
2023-10-07 12:31:33.049376,4.494128437727917,4.4604333426687965,2.6823192526507293,4.346149564699694,3.0112239236958738,4.913301191064973
2023-10-08 12:31:33.049376,2.0404153579044966,4.6945046651794,2.008731433887389,2.12398253975028,4.827214300211924,3.079041728453974
2023-10-09 12:31:33.049376,4.390107392889432,2.8200962885149337,3.985526190062861,"3,5960542219670475",3.4216773438061896,3.5252845334208884
2023-10-10 12:31:33.049376,3.6373853793374527,3.619543343715262,4.760532005519341,3.9435069307405657,3.8798289372158994,4.0324729152962
2023-10-11 12:31:33.049376,4.343836961249574,2.940032876610237,2.543626303339261,2.141201540211468,2.3736893117941493,2.8257814895807583
2023-10-12 12:31:33.049376,4.140817913252297,3.035633632211023,3.9908097574041435,2.6547251647844514,2.4685949762473154,4.559648229916769
2023-10-13 12:31:33.049376,4.045398143013994,3.500225533966635,"3,874677807196096",2.894580508116343,4.734551083394063,3.6514085984416758
2023-10-14 12:31:33.049376,2.556135075649235,2.168461295734912,2.46480505090245,2.7314216318764366,2.1320999662375417,4.307035567756947
2023-10-15 12:31:33.049376,4.0764295915802204,2.2731085858676443,4.499565361249596,2.010200158301552,4.373459576188523,4.915170553733345
2023-10-16 12:31:33.049376,3.422710631193821,2.936307511239555,4.322406470073827,2.9705122020321615,3.562011183756891,4.03666056261605
2023-10-17 12:31:33.049376,2.1307562328715384,4.340349254493278,3.2870541656218673,4.136460840768272,"3,030251088134129",4.06048087544921
2023-10-18 12:31:33.049376,4.350635179406281,4.067165223708982,2.86284203990358,4.386995315476186,3.2002340191231573,3.7828187688721817
2023-10-19 12:31:33.049376,3.7096760271920157,3.989401540100425,3.976276784872723,4.683247022684547,4.564784499772078,4.730702340772835
2023-10-20 12:31:33.049376,3.7354078275883493,2.655959717555216,4.018763438890566,2.9885354097974406,2.554846057561713,2.514202678597182
2023-10-21 12:31:33.049376,3.5113023812260575,2.937555269140317,3.6113936430575895,4.7653470908117885,2.241555938628383,3.8604578838544708
2023-10-22 12:31:33.049376,4.682333735849003,3.06407767508997,4.479809467720367,2.5050157143741596,3.6641742700526256,4.939655861406327
2023-10-23 12:31:33.049376,4.123050583060939,2.5939121965468526,2.998515586727814,3.7815398904162567,4.31919827669615,4.298173832223143
2023-10-24 12:31:33.049376,3.9607341872429798,4.199911534803417,4.640174200260646,"3,9861639521153047",3.313727269599124,2.775675785375123
2023-10-25 12:31:33.049376,4.42845224503752,3.645231106401065,3.8432253800422087,2.6553306730104316,3.900427329593451,3.0164763366768854
2023-10-26 12:31:33.049376,2.272290036266665,2.0372050111427336,"4,344397052143124",3.4527129166485495,3.0473719709330407,4.347311569045926
2023-10-27 12:31:33.049376,2.819678532755124,3.0488879119884977,4.876996555616818,2.287761793865222,4.538315923433831,4.170368636168517
2023-10-28 12:31:33.049376,3.284253251792192,3.558829548716351,2.198352806712656,4.2270206723037544,2.2012559054234284,4.423008411114681
2023-10-29 12:31:33.049376,4.838195512799079,2.370313551204207,4.030175849335156,4.878320715466218,2.134604919969905,3.931726636357773
2023-10-30 12:31:33.049376,3.4374950892797482,2.928345966156659,4.779181672906506,3.1889770665659087,2.670853808082993,2.4360113585444654
2023-10-31 12:31:33.049376,4.4409250184737905,4.772329977571978,3.731897231914044,4.572465655906386,4.6597306704495205,3.530545693397204
2023-11-01 12:31:33.049376,3.298415444843737,3.2669518583308093,3.5087245742117545,2.729637913721536,2.0555523632238644,2.1089252383962425
2023-11-02 12:31:33.049376,3.580134150345443,4.478574381382904,4.846529377084064,2.844781699871414,2.3210631365412926,3.758709975881596
2023-11-03 12:31:33.049376,4.097547661972034,4.714248097778378,2.597663583516023,4.997523911647734,2.2830794963466414,2.8126379791143084
2023-11-04 12:31:33.049376,3.011520744991536,2.9934162637037716,3.144257068801098,3.8690300979400134,2.396791552133588,4.719241656140973
2023-11-05 12:31:33.049376,2.8410306811379686,3.3988828474504658,4.624891162086721,"4,417852673886485",2.922274478178222,3.151325489028476
2023-11-06 12:31:33.049376,2.5591257554688767,2.916300826602779,3.2483897814678917,3.3415810540011455,4.338457287474901,2.3483447803741537
2023-11-07 12:31:33.049376,4.868794587186107,3.194328538470816,2.1475679386195194,"3,5840257648377176",2.1258951483401045,2.294683026582087
2023-11-08 12:31:33.049376,2.3146382194421977,3.015665969472163,4.754660328024453,2.2067845544988502,3.624872146252992,3.9673224245609178
2023-11-09 12:31:33.049376,2.6108583008344057,4.956390230546148,4.905387293395117,2.0709302629577624,"2,9785881468158086","4,55614637554682"
2023-11-10 12:31:33.049376,2.9713623490161876,2.530811388496235,2.199898786535904,4.72667804498654,2.138326207073,4.826042767581973
2023-11-11 12:31:33.049376,2.1996617534767804,3.4308342314531455,4.378233626550458,"4,384036481484777",3.831059387986637,4.9741561186764836
2023-11-12 12:31:33.049376,2.383860306350604,2.5888112812757056,3.309874928779274,4.020627618739091,4.669102778715582,2.963868579414861
2023-11-13 12:31:33.049376,3.3390395842799565,3.4506291657457258,2.717223561761281,2.962110996060556,3.6104184836037883,3.5346659919413432
2023-11-14 12:31:33.049376,2.865385548962312,2.627695354081911,3.792016956772409,2.3932961865150215,"4,418539930898259",2.121482347589604
2023-11-15 12:31:33.049376,"3,5561895210447045",3.3309056036500158,3.868902516216457,2.3186267219227035,3.2233209918529173,3.9193435460549777
2023-11-16 12:31:33.049376,2.4292600736116468,"2,063199275906398",4.323425766916372,4.122672911639982,4.365312391962538,3.4895104498052705
2023-11-17 12:31:33.049376,2.7536380337323587,2.783451602527382,2.923029595047982,2.458371700862638,2.3549616308691865,3.9655305371640974
2023-11-18 12:31:33.049376,3.2801729396075254,4.108378512983402,"4,815536392034273",2.1482819451997077,"3,5759891157260117",4.452529621976225
2023-11-19 12:31:33.049376,3.3606630808481652,3.9155103434063223,4.822483533875962,4.928415647491338,4.783144675759319,2.4739014211065804
2023-11-20 12:31:33.049376,3.1468754578093057,4.560219863474574,3.1763295309443125,"3,8856900533574317","2,539384835547641",2.394200568220619
2023-11-21 12:31:33.049376,4.668541253133333,2.6473476869175565,2.8366388150395805,3.3755901002287576,2.25686522155996,2.26326008959069
2023-11-22 12:31:33.049376,3.308813810036265,2.8411636281149413,2.961009380512217,3.279941323375478,4.762190432228303,2.5443654717359516
2023-11-23 12:31:33.049376,4.779104673819447,2.667967523147874,2.4735885034403102,4.3233927449192056,"3,0554257405618985",4.449557240874216
2023-11-24 12:31:33.049376,3.8236160511496804,2.7897303239465736,2.2674446920865936,3.1426410257643056,3.7104935344088785,3.7087312032790396
2023-11-25 12:31:33.049376,2.8886854904310293,4.332607914860664,3.832976385932608,2.0814340526584534,4.378494635765468,3.974321912943341
2023-11-26 12:31:33.049376,3.3846422915273675,4.213892976110508,4.5616336829011574,2.889671851013496,4.521586707036802,4.792316273126363
2023-11-27 12:31:33.049376,2.324701842096272,4.252743929464962,4.473806748242078,2.0108667189283684,4.050589146539744,4.4191512487892375
2023-11-28 12:31:33.049376,2.9230613997276134,"4,291068948147597",2.907044838519553,2.079891532161845,2.9522570566277633,3.7228514333847724
2023-11-29 12:31:33.049376,2.301639293585005,4.3060038834768255,2.5618959281311557,2.6651697579549287,3.848053979136038,2.0696552732385363
2023-11-30 12:31:33.049376,3.741860823371825,2.6144007445257396,4.781592574105703,3.0743399838333976,3.5107510446965398,3.6460435610905075
2023-12-01 12:31:33.049376,3.900190048207839,"4,385462653232059","2,06689506639774",3.0930091000976194,3.782365771637608,2.919809355456642
2023-12-02 12:31:33.049376,2.451550773771954,3.884249364899896,4.1024515992237784,4.377394439883533,3.496918410179282,2.0832506049549617
2023-12-03 12:31:33.049376,3.190126124103592,2.3861339702108433,4.557606236065903,4.457600645949691,4.773963977664783,"4,014419926068799"
2023-12-04 12:31:33.049376,2.563250991980856,3.290992272578416,2.282384785631403,4.8863620184672385,4.425019683048928,3.22517539146552
2023-12-05 12:31:33.049376,4.560960714030532,3.16528048198198,4.486416389596442,4.6190861366765406,2.3214935398150365,"3,991352730843417"
2023-12-06 12:31:33.049376,2.945412576152037,2.913586376457605,2.580706017738194,4.035303028819568,2.5776257365251993,2.296100248170725
2023-12-07 12:31:33.049376,3.203536426764729,2.9966420195645975,4.172298307138218,3.5796002478473685,4.376550786803359,3.6764499369795542
2023-12-08 12:31:33.049376,4.823008376423189,3.4933465881120287,4.712564985269793,3.5597580318210045,2.989997205951844,4.261605700368493
2023-12-09 12:31:33.049376,3.907241912321069,2.5091181737928863,4.711232314721907,3.5882154710478202,4.671433903187632,2.8873525807152003
2023-12-10 12:31:33.049376,"2,7335610648698303","4,003632572154422",3.3653255362499044,2.532535800280069,4.473064044754737,4.661692187960672
2023-12-11 12:31:33.049376,3.8773252983682625,3.5550051311073942,3.8266725338170717,4.4774599912259605,2.9454696719116567,4.536836705966691
2023-12-12 12:31:33.049376,3.754735749518072,3.005510482843696,4.304337562857222,3.1757035222932073,2.530869372734913,2.7292000472162194
2023-12-13 12:31:33.049376,3.661045217976496,3.3877707915563584,4.2157125801727116,3.344989344729677,2.536097778147955,2.58943841565743
2023/12/14 12:31:33.049376,3.723293778451203,4.447701100712086,2.001422983580329,2.778625506059267,2.4690608395252482,4.34822271919999
2023/12/15 12:31:33.049376,2.086781062481709,2.2499792387086877,4.041497472816,2.8915092162530227,4.837540872778555,2.262904294817707
2023-12-16 12:31:33.049376,3.768370516008067,4.105804948176601,2.1172330982705243,4.563289327165919,2.85558066079856,3.5351466745419895
2023-12-17 12:31:33.049376,"4,883577773862129","4,591051364931248",3.6584428027839513,4.553585307960705,4.011830412591106,3.211778868304889
2023/12/18 12:31:33.049376,2.5196248939858448,2.0671256232942845,4.411224321901624,4.571685215125489,2.367152809623442,3.8456135053762512
2023-12-19 12:31:33.049376,2.0316896745824033,2.196356662893533,"4,845640956594403",3.1250867228329913,4.788244995751182,4.317336429839936
2023-12-20 12:31:33.049376,2.861828685063157,4.536129449284512,2.482531662550068,2.907172355007694,2.0548843979364646,3.7138800158351697
2023-12-21 12:31:33.049376,"3,9984185428468475",3.3308817013430327,2.627587725258387,4.325164758946817,2.1981133879106207,2.7490779016179605
2023-12-22 12:31:33.049376,4.054060506957065,4.152419762484792,3.2104016057739306,3.5919402715702393,3.693438224060994,3.798799288700106
2023-12-23 12:31:33.049376,2.207991286909502,3.1360066007751835,2.5056840215619287,3.2387644479186117,2.3317369813220243,3.9864318788658846
2023-12-24 12:31:33.049376,"2,1104961507963056",2.9376634589139017,3.2321067427084182,4.015391146130845,4.2242718710141975,3.168752207529849
2023-12-25 12:31:33.049376,4.6867302791461904,4.857546110696895,3.1805268285374524,4.213873621664171,2.2604264815983446,2.4273626639345887
2023-12-26 12:31:33.049376,2.088023768377601,3.5954490085540414,2.1604896336034196,3.98022847761461,3.0320355919141786,4.141408302729571
2023/12/27 12:31:33.049376,3.8093080784173825,2.2717871497671873,2.7570591356627236,4.12025355260747,2.086400780233397,2.1637804119400896
2023-12-28 12:31:33.049376,3.714026878086532,2.074792776508279,2.9822334002174515,4.7093809444868775,3.031054237317061,2.0848930536467654
2023-12-29 12:31:33.049376,4.57211663480671,3.5729831625125352,3.45678671052864,4.89752782290658,2.8060611827575386,2.9224291429541767
2023/12/30 12:31:33.049376,3.2838376154743227,3.8549822106820204,2.285156355010892,2.53304600695483,2.678364202895355,4.355560423698002
2023/12/31 12:31:33.049376,4.539803362421884,2.921380689889257,3.3554674589253133,4.937065934572023,2.2481352641348558,3.4000003224343627
2024-01-01 12:31:33.049376,4.621097089109268,3.2742227251282285,3.123574514582804,4.140175486563358,"4,295499195724027","4,918980729885268"
2024-01-02 12:31:33.049376,3.9913601756697257,2.235397275057428,4.298495508657169,4.458623459218642,4.745730691205451,3.3833183856574935
2024-01-03 12:31:33.049376,4.706551254489252,3.593928395664639,2.1247623632618957,3.228452154211091,2.747374569373978,"4,652173794944683"
2024/01/04 12:31:33.049376,4.24767044205224,4.391068100864282,4.151365401667293,3.8383900103950133,2.5595573556463447,4.917939863268021
2024-01-05 12:31:33.049376,4.5551247781167685,3.5093136925326496,4.1352119316420435,2.1730191220186086,4.390313162022162,4.994555095509508
2024-01-06 12:31:33.049376,2.0156128934863045,2.6943805122768874,2.077992805246338,4.083250793844233,3.4077562534597754,4.278207905224961
2024-01-07 12:31:33.049376,2.0491906163252698,4.017281171093074,4.639854667398824,4.516864881030065,2.7819024026675487,2.1026126399139624
2024-01-08 12:31:33.049376,2.0190013600818792,2.8384223111364366,3.920637741128205,4.946161651879338,4.086080732042087,3.103089478210186
2024/01/09 12:31:33.049376,3.4963616279204004,4.275832313863614,2.9350385396502845,2.9291438956518223,3.4199000610823918,3.220727030342437
2024-01-10 12:31:33.049376,2.9437796869359705,2.291862170930432,4.468792392987379,"2,093858439192556",4.064691392317723,3.265460182307605
2024-01-11 12:31:33.049376,4.04773696060883,4.532215381570181,4.119026772080856,3.8278971560825594,3.5768104529422486,2.6349243446776596
2024-01-12 12:31:33.049376,3.3880592394196634,2.2305240242177686,"2,7884194130306637",2.035631399191643,4.464760705447453,2.93522610428153
2024-01-13 12:31:33.049376,2.0466567215715097,4.427098764873676,4.250097447853399,3.2784215230773217,2.8302237979911715,2.4944842633531037
2024-01-14 12:31:33.049376,3.76574198719252,3.5501290198523567,3.432899066213498,2.5365570092967014,2.983752216214741,2.408331554157251
2024-01-15 12:31:33.049376,2.8518099409442943,4.808917084858457,3.121301191976761,3.4512836335805717,2.3524013593756834,4.003258192525795
2024-01-16 12:31:33.049376,2.7105335474918153,3.363890529868928,3.472985899552662,2.682772179493925,2.058377665254969,3.320024324343886
2024-01-17 12:31:33.049376,3.150677949928364,4.860006469861533,3.5388658826249766,4.58353930968483,2.527305101563512,"3,1430987815738396"
2024-01-18 12:31:33.049376,4.806721721780067,4.118188349520816,2.8896159478211247,4.85761768053818,3.086927663193825,"3,5667110020483648"
2024-01-19 12:31:33.049376,2.076803293839637,4.909525783629237,3.1878021849934743,3.0812558106646124,3.7860876705222575,2.5593697813582086
2024-01-20 12:31:33.049376,2.0274570504008507,3.5924231568589606,4.957259032093833,2.4641941415904918,3.1854017968426005,3.221496203164516
2024-01-21 12:31:33.049376,4.330478258625316,"2,6510241020171854",2.836394837775452,2.4380722369480106,2.938291827785397,3.0287797212036818
